answer_id,question_id,accepted
71446,71403,False
71452,71424,False
71453,71419,False
71477,71424,False
71502,71483,True
71486,71483,False
71510,71403,False
71512,71483,False
71525,71522,True
71524,71522,False
71550,71483,False
71576,71563,False
71587,71563,False
71645,71638,True
71640,71638,False
71641,71638,False
71681,71665,True
71669,71665,False
71678,71665,False
71683,71638,False
71697,71690,True
71701,71638,False
71709,71665,False
71725,71719,True
71721,71719,False
71730,71724,True
71728,71726,False
71737,71719,False
71742,71724,False
71757,71724,False
71761,71724,False
71806,71786,True
71788,71724,False
71789,71786,False
71822,71795,True
71808,71799,False
71820,71799,False
71826,71799,False
71859,71847,True
71849,71847,False
71867,71851,True
71854,71851,False
71855,71847,False
71860,71847,False
71862,71847,False
71864,71847,False
71875,71851,False
71890,71877,True
71880,71877,False
71881,71877,False
71883,71879,False
71886,71879,False
71896,71879,False
71904,71897,False
71914,71897,False
71920,71877,False
71933,71851,False
71934,71877,False
71936,71935,True
71938,71877,False
71966,71953,True
71962,71877,False
71964,71953,False
72195,71971,True
71984,71897,False
71992,71953,False
72057,72038,True
72040,72038,False
72043,72038,False
72063,71877,False
72094,72038,False
72096,71935,False
72100,71935,False
72103,71935,False
72160,72155,False
72173,72172,True
72179,72177,True
72193,72181,True
72182,72177,False
72183,72181,False
72204,72181,False
72221,72172,False
72252,72247,False
72259,72257,True
72258,72247,False
72262,72247,False
72265,72257,False
72267,72247,False
72287,72285,False
72303,72285,False
72309,72285,False
72312,72285,False
72366,72347,True
72353,72347,False
72354,72347,False
72357,72347,False
72361,72347,False
72392,72379,True
72382,72379,False
72398,72379,False
72446,72420,True
72423,72420,False
72426,72420,False
72436,72435,True
72437,72435,False
72477,72475,True
72504,72475,False
72508,72505,True
72518,72517,True
72519,72517,False
72523,72517,False
72552,72517,False
72555,72554,True
72558,72556,True
72557,72554,False
72559,72556,False
72560,72554,False
72567,72556,False
72574,72556,False
72575,72556,False
72581,72556,False
72589,72586,False
72592,72586,False
72597,72586,False
72602,72591,False
72653,72586,False
72662,72661,True
72682,72670,False
72708,72707,True
72711,72709,True
72712,72709,False
72720,72709,False
72747,72709,False
72751,72745,False
72771,72745,False
72776,72707,False
72800,72782,False
72826,72801,True
72803,72801,False
72808,72801,False
72819,72801,False
72832,72745,False
72835,72834,False
72854,72801,False
72867,72801,False
72869,72865,False
72871,72865,False
72873,72865,False
72893,72865,False
72900,72801,False
72922,72906,True
72932,72906,False
72940,72801,False
72953,72949,True
73046,72958,True
72959,72949,False
72960,72949,False
72961,72958,False
72963,72958,False
72967,72964,False
72968,72964,False
72969,72964,False
72975,72958,False
72977,72964,False
72982,72964,False
72983,72865,False
72986,72964,False
72991,72964,False
72995,72976,False
72998,72964,False
73003,72964,False
73004,72964,False
73010,72958,False
73027,72958,False
73028,72958,False
73037,72958,False
73040,72964,False
73041,73036,False
73062,73058,True
73067,73058,False
73090,73073,True
73080,73077,False
73081,72958,False
73091,73073,False
73122,72964,False
73149,73146,False
73158,73146,False
73221,73220,True
73225,73223,False
73238,73233,True
73236,73232,False
73240,73233,False
73241,73233,False
73255,73223,False
73265,73223,False
73293,72958,False
73304,73303,False
73305,73303,False
73324,73303,False
73339,73332,True
73335,73332,False
73360,73356,False
73364,73356,False
73366,73356,False
73416,73356,False
73442,73432,True
73444,73432,False
73459,73447,True
73454,73447,False
73462,73447,False
73501,73495,False
73523,73503,True
73505,73495,False
73507,73503,False
73513,73495,False
73561,73503,False
73572,73503,False
73592,73587,False
73620,73618,True
73643,73618,False
73705,73703,False
73708,73703,False
73723,73714,True
73784,73779,False
73787,73779,False
73798,73792,True
73796,73792,False
73805,73779,False
73851,73842,True
73844,73842,False
73864,73861,True
73881,73587,False
73895,73889,True
73897,73894,True
73900,73889,False
73901,73861,False
73920,73902,True
73905,73889,False
73915,73894,False
73927,73902,False
73930,73861,False
73937,73894,False
73945,73894,False
73964,73959,False
73978,73977,False
74000,73959,False
74001,73889,False
74002,73977,False
74056,74052,False
74266,74058,True
74060,74052,False
74066,74058,False
74068,74058,False
74070,74058,False
74122,74058,False
74134,74130,True
74150,74146,False
74164,74158,True
74173,74163,True
74170,74158,False
74231,74197,True
74200,74197,False
74294,74254,True
74295,74285,True
74287,74285,False
74292,74285,False
74331,74308,True
74310,74308,False
74311,74308,False
74376,74315,True
74339,74315,False
74355,74344,True
74350,74344,False
74366,74315,False
74378,74315,False
74388,74386,True
74389,74386,False
74417,74386,False
74419,74308,False
74513,74430,True
74431,74430,False
74432,74430,False
74434,74430,False
74443,74441,True
74442,74430,False
74447,74441,False
74448,74441,False
74469,74441,False
74480,74441,False
74493,74441,False
74494,74471,False
74499,74495,False
74503,74430,False
74520,74441,False
74536,74528,True
74532,74495,False
74543,74315,False
74578,74568,True
74570,74568,False
74587,74568,False
74592,74568,False
74611,74568,False
74630,74568,False
74647,74642,True
74643,74622,False
74644,74642,False
74655,74649,False
74659,74649,False
74668,74568,False
74673,74568,False
74682,74679,True
74685,74661,False
74687,74661,False
74688,74661,False
74703,74694,True
74697,74694,False
74720,74710,True
74714,74710,False
74719,74661,False
74725,74568,False
74737,74710,False
74742,74710,False
74745,74710,False
74772,74568,False
74776,74774,False
74802,74568,False
74816,74809,True
74826,74822,True
74831,74822,False
74873,74864,True
74865,74864,False
74871,74864,False
74900,74864,False
74981,74972,False
74989,74972,False
74992,74991,True
74993,74991,False
75061,75001,True
75002,75001,False
75004,74991,False
75015,75001,False
75017,75001,False
75018,75001,False
75031,75001,False
75084,75040,True
75042,75040,False
75047,75040,False
75082,75063,True
75064,75040,False
75065,75040,False
75175,75073,True
75075,75073,False
75076,75073,False
75077,75073,False
75079,75073,False
75080,75073,False
75089,75073,False
75090,75073,False
75092,75073,False
75096,75073,False
75161,75121,True
75132,75128,True
75136,75073,False
75186,75073,False
75243,75224,True
75289,75285,True
75286,75073,False
75288,75287,False
75290,75285,False
75301,75287,False
75469,75400,True
75402,75400,False
75405,75400,False
75406,75400,False
75408,75400,False
75419,75416,False
75420,75416,False
75421,75416,False
75426,75416,False
75437,75416,False
75464,75446,True
75467,75446,False
75473,75471,True
75472,75471,False
75476,75471,False
75477,75416,False
75487,75471,False
75561,75497,True
75509,75497,False
75514,75496,False
75517,75416,False
75566,75565,True
75568,75565,False
75571,75565,False
75573,75565,False
75592,75580,False
75615,75471,False
75640,75565,False
75654,75644,True
75659,75656,False
75660,75656,False
75665,75663,False
75666,75663,False
75674,75656,False
75701,75656,False
75713,75663,False
75733,75727,True
75768,75754,True
75840,75797,True
75799,75797,False
75802,75797,False
75820,75810,True
75812,75810,False
75814,75810,False
75815,75810,False
75819,75818,False
75822,75818,False
75823,75818,False
75828,75818,False
75834,75829,True
75830,75818,False
75841,74254,False
75861,75829,False
75863,75829,False
75868,75818,False
75869,75829,False
75892,75884,True
75891,75884,False
75893,75884,False
75894,75810,False
75895,75884,False
75907,75884,False
76063,76046,True
76050,76046,False
76054,76046,False
76062,76046,False
76129,76096,True
76098,76096,False
76104,76096,False
76136,76107,True
76110,76107,False
76149,76144,True
76147,76144,False
76152,76150,True
76161,76150,False
76169,76144,False
76200,76150,False
76243,76230,True
76240,76230,False
76332,76274,True
76279,76278,True
76280,76278,False
76285,76282,True
76286,76282,False
76289,76274,False
76290,76274,False
76293,76274,False
76295,76274,False
76308,76274,False
76356,76346,True
76350,76346,False
76352,76346,False
76373,76370,True
76378,76370,False
76385,76370,False
76456,76346,False
76514,76479,True
76487,76479,False
76488,76479,False
76491,76346,False
76492,76479,False
76505,76479,False
76507,76479,False
76526,76518,False
77574,77573,False
77576,77565,False
77578,77573,False
77584,77573,False
77604,77600,True
77601,77600,False
77623,77600,False
77625,77624,True
77627,77624,False
77630,77624,False
77637,77600,False
77654,77651,False
77655,77646,False
77657,77624,False
77658,77646,False
77689,77686,True
77722,77709,False
77723,77709,False
77823,77774,True
77776,77774,False
77814,77812,True
77834,77831,False
77835,77831,False
77836,77831,False
77838,77831,False
77846,77831,False
77850,77849,False
77852,77849,False
77853,77831,False
77854,77849,False
77858,77849,False
77871,77849,False
77878,77849,False
77887,77880,True
77890,77849,False
77958,77895,True
77906,77896,True
77899,77895,False
77900,77895,False
77915,77910,False
77930,77895,False
78325,77984,True
77988,77849,False
77992,77895,False
78059,78021,True
78077,78022,True
78023,78021,False
78027,78022,False
78030,78022,False
78037,78021,False
78039,78021,False
78051,78050,True
78058,78054,True
78060,78050,False
78065,78021,False
78075,78054,False
78107,78013,False
78116,78054,False
78143,78138,True
78168,78144,True
78315,78308,False
78318,78308,False
78333,78323,True
78329,78323,False
78370,78345,True
78354,78345,False
78358,78357,True
78372,78371,True
78381,78371,False
78399,78390,True
78395,78390,False
78407,78390,False
78420,78419,True
78434,78419,False
78447,78445,False
78448,78445,False
78454,78445,False
78464,78463,True
78468,78463,False
78487,78463,False
78532,78488,True
78501,78488,False
78502,78488,False
78553,78513,True
78534,78513,False
78543,78513,False
78545,78513,False
78548,78513,False
78569,78565,True
78573,78570,True
78581,78570,False
78590,78586,True
78588,78565,False
78602,78565,False
78608,78604,True
78607,78604,False
78609,78604,False
78670,78611,True
78617,78513,False
78629,78621,True
78624,78621,False
78632,78611,False
78652,78611,False
78657,78654,False
78666,78654,False
78671,78654,False
78672,78654,False
78685,78673,True
78676,78673,False
78677,78654,False
78678,78673,False
78683,78673,False
78684,78680,False
78691,78680,False
78701,78673,False
78704,78673,False
78717,78693,False
78719,78693,False
78743,78733,True
78739,78733,False
78741,78733,False
78742,78733,False
78770,78748,True
78753,78748,False
78758,78680,False
78767,78748,False
78785,78733,False
78810,78786,False
78820,78814,True
78821,78814,False
78861,78822,True
78823,78814,False
78826,78822,False
78869,78854,True
78943,78933,True
78934,78933,False
78942,78933,False
78952,78933,False
78958,78957,False
78969,78967,True
78970,78933,False
78977,78967,False
78979,78967,False
79009,79008,False
79028,78933,False
79055,78933,False
79060,79058,True
79063,79058,False
79093,79065,True
79076,79065,False
79133,79132,False
79136,79132,False
79148,79132,False
79161,79058,False
79217,79215,True
79232,79228,False
79283,79255,True
79266,79261,False
79271,79261,False
79279,79275,True
79277,79275,False
79278,79275,False
79287,79280,True
79308,79261,False
79407,79366,True
79374,79366,False
79406,79376,True
79378,79376,False
79411,79402,True
79427,79424,False
79507,79430,True
79451,79439,True
79440,79424,False
79458,79424,False
79461,79439,False
79474,79439,False
79477,79439,False
79483,79424,False
79493,79439,False
79495,79439,False
79496,79439,False
79545,79543,True
79567,79559,False
79569,79559,False
79572,79559,False
79587,79439,False
79610,79607,True
79609,79607,False
79627,79619,True
79623,79619,False
79641,79629,True
79633,79629,False
79643,79629,False
79645,79629,False
79659,79629,False
79689,79688,True
79696,79688,False
79952,79716,True
79766,79761,False
79781,79776,True
79778,79776,False
79832,79797,True
79802,79797,False
79805,79797,False
79807,79804,False
79812,79804,False
79815,79804,False
79833,79797,False
79862,79838,True
79841,79838,False
79846,79838,False
79850,79838,False
79851,79804,False
79867,79860,True
79861,79860,False
79871,79860,False
79873,79838,False
79890,79889,True
79892,79889,False
79900,79898,True
79917,3013,False
79976,79838,False
80003,79984,True
79985,79984,False
79988,79984,False
79989,79984,False
80007,79990,False
80008,79984,False
80010,79990,False
80021,79990,False
80027,79990,False
80069,80043,True
80044,80043,False
80047,79990,False
80052,70699,False
80135,80103,True
80110,80103,False
80113,80103,False
80116,80103,False
80217,80215,True
80218,80215,False
80222,80215,False
80231,80224,True
80233,80215,False
80243,80224,False
80248,80244,True
80284,80265,False
80289,80288,True
80292,80288,False
80305,80301,True
80302,80301,False
80308,80288,False
80311,80301,False
80324,80301,False
80336,80301,False
80337,80288,False
80366,80359,True
80367,80362,True
80364,80359,False
80369,80362,False
80397,80392,True
80394,80288,False
80407,80392,False
80408,80288,False
80423,80411,True
80418,80411,False
80435,80359,False
80440,80439,False
80443,80439,False
80444,80439,False
80445,80439,False
80452,80439,False
80457,80439,False
80476,80439,False
80487,80439,False
80505,80439,False
80519,80439,False
80522,80521,True
80525,80439,False
80829,80543,True
80558,80545,True
80551,80543,False
80552,80543,False
80556,80543,False
80557,80545,False
80565,80554,False
80573,80543,False
80577,80439,False
80578,80545,False
80580,80439,False
80596,80543,False
80597,80543,False
80598,80545,False
80630,80623,True
80634,80631,False
80636,80631,False
80640,80623,False
80662,80631,False
80698,80679,True
80685,80679,False
80747,80729,True
80736,80729,False
80757,80746,True
80810,80796,True
80799,80796,False
80800,80796,False
80817,80796,False
80869,80796,False
80876,80796,False
80882,80796,False
80942,80922,True
80936,80922,False
80955,80952,True
80975,80973,True
81001,80999,False
81003,80973,False
81020,81016,True
81022,81021,False
81023,81021,False
81067,81062,False
81070,81062,False
81086,81077,True
81078,81077,False
81079,81062,False
81080,81077,False
81091,81077,False
81105,81077,False
81138,81132,True
81137,81132,False
81139,81132,False
81147,81077,False
81168,81164,True
81167,81164,False
81178,81177,True
81188,81184,True
81186,81184,False
81189,81177,False
81191,81184,False
81196,81184,False
81197,81184,False
81200,81184,False
81203,81202,False
81208,81202,False
81210,81202,False
81233,81214,True
81250,81246,False
81254,81246,False
81258,81246,False
81281,81263,True
81277,81263,False
81293,81240,False
81316,81314,False
81319,81314,False
81327,81314,False
81396,81384,True
81385,81384,False
81386,81384,False
81415,81409,False
81416,81409,False
81425,81413,False
81426,81413,False
81449,81447,True
81448,81409,False
81458,81457,True
81472,81461,True
81462,81447,False
81468,81461,False
81474,81457,False
81480,81447,False
81498,81457,False
81530,81529,False
81531,81529,False
81532,81529,False
81543,81529,False
81582,81548,True
81551,81548,False
81557,81548,False
81578,81558,True
81559,81558,False
81568,81560,True
81562,81548,False
81565,81560,False
81575,81548,False
81617,81587,True
81589,81586,False
81592,81587,False
81594,81587,False
81596,81586,False
81602,81586,False
81607,81603,False
81610,81603,False
81621,81586,False
81627,81587,False
81640,81634,True
81637,81634,False
81655,81634,False
81666,81664,False
81667,81634,False
81688,81664,False
81695,81694,False
81712,81560,False
81729,81716,True
81718,81694,False
81843,81721,True
81726,81722,True
81727,81722,False
81734,81721,False
81738,81716,False
81742,81721,False
81746,81721,False
81747,81694,False
81751,81722,False
81759,81754,False
81761,81722,False
81763,81754,False
81765,81754,False
81775,81722,False
81800,81722,False
81801,81722,False
81808,81803,False
81809,81803,False
81816,81803,False
81824,81803,False
81862,81853,True
81855,81853,False
81856,81853,False
81859,81803,False
81868,81860,True
81866,81722,False
81877,81803,False
81887,81853,False
81903,81901,True
81905,81901,False
81907,81548,False
82034,82031,False
82037,82031,False
82056,82030,False
82087,82081,True
82082,82081,False
82110,82101,True
82121,82105,True
82109,82105,False
82133,82125,True
82128,82123,False
82129,82125,False
82132,82126,False
82251,82204,True
82210,82204,False
82217,82204,False
82220,82219,True
82226,82223,True
82234,82223,False
82235,82232,False
82236,82232,False
82258,82232,False
82322,82294,True
82298,82294,False
82300,82232,False
82323,82307,True
82315,82307,False
82321,82294,False
82326,82307,False
82329,82307,False
82331,82294,False
82337,82294,False
82357,82294,False
82432,82428,True
82442,82436,True
82438,82436,False
82440,82436,False
82443,82441,True
82469,82436,False
82530,82513,True
82522,82513,False
82539,82534,True
82560,82436,False
82566,82534,False
82582,82570,False
82648,82619,True
82622,82619,False
82623,82619,False
82626,82619,False
82627,82619,False
82647,82619,False
82681,82678,True
82685,82678,False
82711,82710,False
82712,82710,False
82713,82710,False
82728,82710,False
82743,82740,True
82749,82740,False
82759,82740,False
82804,82773,True
82777,82773,False
82779,82740,False
82792,82782,True
82787,82782,False
82850,82807,True
82813,82782,False
82878,82862,True
82863,82862,False
82908,82881,True
82883,82881,False
82885,82881,False
82886,82881,False
82889,82862,False
82918,82892,True
82893,82881,False
82902,82899,True
82909,82881,False
82914,82881,False
82921,82892,False
82933,82930,True
82942,82899,False
82946,82930,False
82954,82952,True
82957,82952,False
82963,82952,False
82975,82952,False
83039,83033,False
83075,83072,True
83087,83082,True
83084,83082,False
83095,83082,False
83136,83116,False
83143,83139,True
83168,83166,True
83167,83166,False
83191,83189,True
83193,83189,False
83195,83166,False
83205,83199,True
83203,83199,False
83209,83199,False
83214,83199,False
83215,83199,False
83224,83199,False
83237,83236,True
83241,83236,False
83318,83315,True
83316,83315,False
83375,83317,True
83324,83317,False
83325,83317,False
83330,83317,False
83332,83328,False
83335,83333,False
83336,83333,False
83344,83317,False
83354,83317,False
83364,83317,False
83404,83371,True
83372,83317,False
83374,83371,False
83388,83386,True
83392,83385,False
83394,83371,False
83459,83430,True
83433,83430,False
83458,83455,True
83469,83455,False
83473,83467,False
83486,83317,False
83501,83498,True
83500,83498,False
83503,83498,False
83514,83498,False
83516,83498,False
83545,83498,False
83570,83546,True
83553,83546,False
83569,83546,False
83582,83571,True
83585,83571,False
83611,83598,True
83599,83590,False
83643,83641,False
83645,83641,False
83647,83641,False
83672,83498,False
83818,83817,False
84518,83825,True
83829,83817,False
83833,83817,False
83852,83817,False
83867,83817,False
83872,83817,False
83879,83817,False
83881,83880,False
83886,83817,False
84048,83902,True
83904,83902,False
83908,83902,False
83921,83902,False
83925,83902,False
83943,83902,False
83993,83978,False
84054,84047,True
84074,84047,False
84075,84072,False
84094,84090,False
84100,84097,True
84114,84090,False
84117,84113,False
84121,84113,False
84163,84156,True
84230,84217,True
84232,84231,True
84233,84217,False
84257,84231,False
84263,84252,False
84266,84252,False
84278,84271,True
84280,84271,False
84295,84252,False
84345,84316,True
84367,84366,True
84380,84316,False
84433,84412,True
84417,84412,False
84556,84477,True
84489,84477,False
84506,84477,False
84514,84477,False
84564,84553,True
84555,84553,False
84557,84553,False
84591,84575,True
84581,84575,False
84602,84592,True
84596,84592,False
84599,84575,False
84615,84613,False
84618,84613,False
84621,84613,False
84626,84625,False
84628,84613,False
84633,84613,False
84810,84637,True
84646,84637,False
84663,84648,True
84649,84648,False
84653,84613,False
84655,84648,False
84670,84613,False
84671,84648,False
84677,84674,False
84686,84637,False
84688,84613,False
84691,84674,False
84771,84700,True
84702,84700,False
84706,84700,False
84732,84725,True
84731,84725,False
84752,84725,False
84785,84725,False
84787,84786,True
84801,84786,False
84897,84891,True
84906,84891,False
84907,84902,False
84928,84916,True
84919,84916,False
84921,84914,False
84948,84947,False
84960,84958,True
84962,84947,False
84965,84958,False
84969,84947,False
84980,84974,True
84976,84958,False
84988,84986,True
84992,84947,False
84996,84986,False
85028,85026,True
85046,85026,False
85124,85109,True
85113,85109,False
85136,85134,False
85148,85134,False
85233,85190,True
85191,85190,False
85196,85194,False
85201,85190,False
85218,85206,True
85211,85210,False
85212,85206,False
85221,85210,False
85224,85210,False
85246,85210,False
85257,85256,False
85262,85260,False
85265,85260,False
85278,85275,True
85279,85275,False
85286,85275,False
85300,85298,False
85301,85298,False
85330,85316,True
85332,85316,False
85345,85339,False
85360,85348,True
85351,85348,False
85352,85348,False
85355,85348,False
85361,85339,False
85395,85391,True
85396,85391,False
85398,85391,False
85451,85447,False
85465,85464,True
85466,85464,False
85541,85502,True
85503,85502,False
85538,85530,True
85544,85528,False
85553,85530,False
85554,85502,False
85555,85530,False
85580,85567,True
85619,85618,False
85695,85694,True
85699,85694,False
85719,85713,True
85718,85713,False
85724,85694,False
85740,85732,False
85742,85732,False
85743,85732,False
85749,85732,False
85756,85751,False
85759,85732,False
85779,85732,False
85781,85780,False
85785,85761,False
85800,85780,False
85801,85798,False
85809,85780,False
85830,85732,False
85894,85878,True
85886,85875,False
85888,85875,False
85893,85875,False
85915,85914,False
85917,85914,False
85918,85914,False
85919,85914,False
85923,85914,False
85953,85932,True
85935,85932,False
85942,85932,False
85969,85914,False
86006,85984,False
86015,85984,False
86017,86013,False
86025,86013,False
86049,86046,False
86050,86046,False
86054,86046,False
86074,86013,False
86097,86094,True
86104,85914,False
86120,86107,False
86126,86107,False
86130,86107,False
86131,86107,False
86138,86107,False
86162,86155,True
86179,86155,False
86190,86155,False
86209,86155,False
86275,86268,False
86277,86268,False
86280,86268,False
86284,86281,True
86283,86281,False
86295,86289,True
86291,86289,False
86294,86281,False
86304,86297,True
86298,86289,False
86302,86289,False
86306,86289,False
86314,86289,False
86315,86289,False
86318,86268,False
86320,86289,False
86349,86348,True
86353,86348,False
86404,86388,False
86411,86405,True
86409,86405,False
86439,86436,False
86442,86436,False
86492,86457,True
86460,86457,False
86461,86456,False
86462,86457,False
86466,86457,False
86548,86526,False
86561,86526,False
86570,86526,False
86580,86578,False
86582,86578,False
86615,86608,False
86622,86608,False
86636,86608,False
86641,86638,False
86654,86638,False
86687,86638,False
86716,86712,True
86714,86712,False
86724,86723,False
86726,86723,False
86727,86723,False
86733,86712,False
86741,86723,False
86756,86712,False
86820,86817,True
86906,86904,True
86905,86904,False
86928,86914,True
86915,86914,False
86921,86917,False
86922,86914,False
86929,86914,False
86932,86914,False
86943,86914,False
86988,86914,False
87003,86991,True
86996,86991,False
87000,86991,False
87014,87013,False
87027,86991,False
87045,87034,True
87055,87038,True
87039,87034,False
87040,87038,False
87041,87038,False
87062,87057,True
87059,87057,False
87061,87057,False
87064,87013,False
87142,87141,False
87144,87141,False
87166,87141,False
87183,87141,False
87267,87196,True
87197,87196,False
87198,87196,False
87200,87196,False
87220,87196,False
87233,87229,True
87242,87196,False
87250,87229,False
87257,87251,True
87252,87251,False
87256,87251,False
87258,87196,False
87264,87196,False
87304,87251,False
87339,87336,False
87354,87336,False
87479,87473,True
87475,87473,False
87477,87473,False
87491,87487,True
87513,87509,True
87512,87487,False
87514,87507,False
87530,87473,False
87542,87507,False
87557,87507,False
87573,87473,False
87587,87585,False
87596,87509,False
87599,87585,False
87611,87507,False
87614,87585,False
87646,87644,False
87648,87644,False
87657,87656,True
87661,87656,False
87718,87717,False
87723,87717,False
87727,87717,False
87728,87717,False
87743,87732,True
87736,87732,False
87749,87732,False
87763,87732,False
87786,87778,False
87791,87778,False
87794,87778,False
87819,87812,True
87817,87812,False
87823,87812,False
87884,87874,True
87880,87874,False
87920,87916,False
87964,87939,True
87940,87939,False
87941,87939,False
87945,87939,False
87952,87939,False
87966,87962,True
87965,87962,False
87969,87967,False
87970,87967,False
88030,88002,True
88006,88002,False
88026,88002,False
88039,87967,False
88125,88124,False
88205,88163,True
88166,88163,False
88170,88163,False
88180,88178,False
88182,88178,False
88191,88178,False
88203,88201,False
88206,88163,False
88215,88210,False
88216,88163,False
88219,88201,False
88289,88247,True
88254,88247,False
88265,88247,False
88279,88201,False
88304,88247,False
88307,88247,False
88332,88325,True
88329,88325,False
88357,88340,True
88341,88340,False
88348,88340,False
88360,88247,False
88365,88340,False
88411,88340,False
88421,88419,True
88434,88433,False
88450,88447,True
88460,88447,False
88518,88516,True
88517,88516,False
88530,88526,True
88527,88526,False
88531,88526,False
88534,88526,False
88549,88516,False
88568,88526,False
88591,88588,True
88589,88588,False
88603,88602,True
88605,88602,False
88606,88602,False
88686,88678,True
88707,88678,False
88725,88723,True
88733,88723,False
88764,88723,False
88821,88816,True
88834,88723,False
88855,88845,True
88846,88845,False
88851,88816,False
88853,88816,False
88866,88845,False
88902,88872,True
88874,88872,False
88884,88877,True
88878,88872,False
88881,88877,False
88883,88877,False
88894,88877,False
88899,88877,False
88900,88816,False
88910,88877,False
88915,88914,False
88928,88926,True
88936,88914,False
88977,88973,True
88975,88973,False
88976,88973,False
88984,88973,False
89034,89024,False
89065,89061,True
89063,89061,False
89064,89061,False
89087,89080,True
89085,89084,True
89098,89086,True
89095,89061,False
89097,89086,False
89110,89103,False
89114,89084,False
89127,89124,False
89222,89218,True
89221,89218,False
89241,89228,True
89231,89228,False
89232,89228,False
89233,89228,False
89238,89228,False
89263,89260,False
89268,89260,False
89269,89260,False
89329,89322,False
89356,89322,False
89409,89408,True
89410,89408,False
89413,89408,False
89425,89422,True
89436,89434,True
89435,89434,False
89547,89545,False
89548,89545,False
89550,89545,False
89552,89545,False
89575,89557,True
89558,89554,False
89560,89555,False
89561,89557,False
89565,89554,False
89569,89557,False
89571,89555,False
89615,89545,False
89628,89626,False
89647,89626,False
89656,89626,False
89679,89676,False
89683,89676,False
89689,89676,False
89690,89676,False
89761,89701,True
89710,89701,False
89757,89756,True
89758,89756,False
89776,89759,True
89760,89759,False
89767,89765,True
89769,89756,False
89774,89765,False
89775,89765,False
89778,89765,False
89787,89759,False
89825,89765,False
89882,89881,True
89916,89906,True
89919,89911,True
89915,89911,False
89925,89920,False
89933,89911,False
89939,89911,False
89991,89906,False
90030,89995,True
89999,89995,False
90010,89995,False
90014,89995,False
90021,89995,False
90058,90043,False
90157,90140,True
90142,90140,False
90146,90140,False
90190,90158,True
90161,90140,False
90195,90158,False
90217,90214,False
90247,90245,False
90248,90245,False
90250,90245,False
90253,90245,False
90256,90245,False
90276,90274,True
90275,90274,False
90287,90281,True
90285,90281,False
90293,90245,False
90294,90274,False
90343,90334,False
90352,90335,False
90354,90334,False
90381,90378,False
90382,90378,False
90383,90378,False
90439,90436,False
90449,90436,False
90478,90457,True
90459,90456,False
90463,90457,False
90471,90469,False
90482,90480,True
90481,90469,False
90483,90469,False
90488,90469,False
90494,90480,False
90495,90480,False
90525,90480,False
90529,90480,False
90591,90590,True
90598,90590,False
90600,90596,False
90607,90596,False
90614,90590,False
90615,90596,False
90616,90596,False
90627,90624,False
90632,90624,False
90634,90624,False
90661,90649,True
90660,90649,False
90669,90664,True
90668,90664,False
90723,90722,False
90729,90722,False
90730,90722,False
90860,90854,True
90864,90854,False
90880,90854,False
90960,90957,False
90969,90957,False
90990,90984,True
91006,90998,True
91014,90998,False
91050,91026,True
91034,91026,False
91043,90998,False
91046,91026,False
91057,91053,True
91064,91053,False
91091,91089,False
91117,91112,True
91123,91112,False
91137,91112,False
91142,91112,False
91215,91209,True
91216,91209,False
91294,91288,False
91309,91288,False
91395,91394,True
91407,91394,False
91417,91412,True
91472,91412,False
91494,91489,False
91518,91506,True
91524,91512,True
91514,91512,False
91522,91506,False
91584,91573,True
91579,91573,False
91739,91607,True
91610,91607,False
91611,91607,False
91661,91646,True
91654,91646,False
91655,91646,False
91721,91717,True
91720,91717,False
91723,91717,False
91731,91717,False
91733,91717,False
91740,91717,False
91751,91745,True
91757,91717,False
91804,91767,True
91784,91767,False
91787,91767,False
91795,91793,True
91796,91793,False
92009,91869,True
91874,91869,False
91875,91869,False
91881,91869,False
91910,91888,True
91889,91888,False
91892,91888,False
91907,91897,True
91976,91957,True
91959,91957,False
91964,91957,False
91968,91957,False
91977,91957,False
92036,91717,False
92052,92048,False
92058,92048,False
92122,92092,True
92104,92092,False
92106,92092,False
92117,92114,True
92126,92120,True
92125,92114,False
92129,92120,False
92132,92120,False
92195,92164,True
92171,92170,True
92174,92170,False
92177,92170,False
92179,92170,False
92186,92170,False
92189,92120,False
92190,92120,False
92287,92284,True
92301,92284,False
92304,92284,False
92314,92284,False
92337,92284,False
92352,92346,True
92349,92346,False
92350,92346,False
92364,92346,False
92373,92346,False
92387,92284,False
92389,92346,False
92394,92346,False
92400,92391,False
92401,92391,False
92429,92391,False
92430,92421,False
92431,92421,False
92449,92284,False
92450,92346,False
92466,92465,False
92468,92465,False
92496,92346,False
92538,92284,False
92559,92558,True
92577,92571,False
92600,92558,False
92613,92611,False
92614,92611,False
92621,92616,False
92625,92611,False
92638,92611,False
92650,92642,True
92874,92662,True
92667,92662,False
92680,92662,False
92686,92662,False
92711,92708,False
92716,92708,False
92765,92763,False
92768,92763,False
92769,92708,False
92779,92662,False
92872,92842,True
92845,92842,False
92848,92842,False
92873,92857,True
92862,92857,False
92865,92857,False
92866,92857,False
92914,92857,False
92918,92857,False
92962,92960,False
92984,92960,False
93077,93065,False
93136,93110,True
93111,93110,False
93112,93110,False
93113,93110,False
93118,93114,True
93116,93110,False
93119,93114,False
93120,93110,False
93125,93114,False
93126,93114,False
93129,93110,False
93132,93110,False
93146,93110,False
93158,93149,True
93150,93149,False
93152,93149,False
